CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
0.9655497876356772;0.7334821428571429;0.0;0.8555176336746304;0.6806130903065452;0.28945801072066707;0.2577176552202567;0.7444444444444445;0.8510924369747899;0.6459786999632758;0.9595257563368764;0.8032559750606166;0.9975349971072685
0.9561113732892874;0.625;0.0;0.8126659082290483;0.5492957746478873;0.20309708159618822;0.29968782518210196;0.5925925925925927;0.732436974789916;0.5134043334557473;0.9480784955028617;0.8257706962244545;0.9978178419727936
0.9556394525719679;0.6321428571428571;0.0;0.8130451270383012;0.5509527754763877;0.18880285884455034;0.29656607700312176;0.5833333333333334;0.7374789915966387;0.5310319500550863;0.9423548650858544;0.8392795289227573;0.9979543195652496
0.9546956111373289;0.6071428571428571;0.0;0.8062191884717483;0.5260977630488815;0.1846337105419893;0.3076656260839403;0.5777777777777778;0.7156302521008403;0.51120088138083;0.9374488961569909;0.85140284031867;0.9980477770470403
0.9542236904200094;0.6223214285714286;0.0;0.8103905953735306;0.5410107705053853;0.17867778439547352;0.3007284079084287;0.55;0.7344537815126051;0.5119353654058024;0.9329517579721994;0.8593695878074126;0.9979399795283611
0.9556394525719679;0.6245535714285714;0.0;0.808115282518013;0.5331400165700082;0.18582489577129246;0.2976066597294485;0.5555555555555556;0.7240336134453782;0.5332354021300036;0.9292722812755518;0.8694146172497403;0.9980106907447424
0.9480887210948561;0.5200892857142857;0.0;0.7815699658703072;0.4217067108533554;0.13996426444312093;0.36212278876170656;0.45740740740740743;0.6322689075630252;0.35879544619904513;0.9272281275551921;0.8742639418081053;0.9979384960762693
0.9476168003775366;0.5183035714285714;0.0;0.7804323094425485;0.4146644573322287;0.13877307921381776;0.36420395421436;0.4518518518518519;0.6329411764705882;0.366507528461256;0.9239574816026165;0.882923449948043;0.9979384960762693
0.9471448796602171;0.4915178571428572;0.0;0.7724687144482367;0.3715824357912179;0.0;0.3995837669094693;0.0;0.6003361344537815;0.36724201248622845;0.9272281275551921;0.8725320401801178;0.9978974539017262
0.9462010382255781;0.475;0.0;0.7682973075464544;0.34341342170671085;0.13579511614055986;0.4342698577870274;0.4481481481481482;0.5909243697478992;0.34080058758722;0.9276369582992641;0.8721856598545203;0.9978934980294811
0.9471448796602171;0.5142857142857142;0.0;0.7758816837315132;0.39022369511184757;0.14830256104824302;0.3787721123829344;0.475925925925926;0.6238655462184874;0.42343004039662135;0.9182338511856091;0.8974714236231383;0.9978752021203475
0.9480887210948561;0.5397321428571429;0.0;0.7864998103905955;0.44531897265948633;0.16736152471709353;0.3458203260492543;0.4833333333333334;0.6514285714285715;0.46272493573264784;0.9255928045789042;0.8766886040872879;0.997862345535551
0.9542236904200094;0.6361607142857143;0.0;0.8160788775123247;0.5613090306545153;0.2251340083382966;0.2924037460978148;0.5666666666666667;0.7368067226890757;0.5648182152038193;0.9292722812755518;0.8534811222722549;0.9971478161112787
0.9570552147239264;0.6450892857142857;0.0;0.8217671596511188;0.5807787903893952;0.2519356759976177;0.28720083246618106;0.6222222222222222;0.7526050420168068;0.6691149467499082;0.9337694194603434;0.8326983027364047;0.9966038836775767
0.9575271354412458;0.6540178571428571;0.0;0.8229048160788777;0.5836785418392709;0.2918403811792734;0.29066944155393687;0.6611111111111112;0.7445378151260504;0.7388909291222916;0.9435813573180702;0.8212677519916869;0.9969633735678506
0.9575271354412458;0.6589285714285714;0.0;0.826697004171407;0.5969345484672742;0.28231089934484815;0.29205688518903916;0.6870370370370371;0.747563025210084;0.7286081527726772;0.9574816026165167;0.7990994111534465;0.9970044157423936
0.9579990561585653;0.6392857142857142;0.0;0.8194918467956012;0.5729080364540182;0.28469326980345444;0.3035032951786334;0.7222222222222223;0.7126050420168067;0.6276165993389644;0.9689288634505314;0.7845514374783513;0.9970538641454574
0.9556394525719679;0.621875;0.0;0.8092529389457718;0.5372825186412593;0.2096486003573556;0.3114810960804717;0.6574074074074074;0.6830252100840336;0.4917370547190598;0.9672935404742437;0.7890543817111189;0.9972556136299578
0.9546956111373289;0.6080357142857142;0.0;0.8115282518012894;0.5455675227837613;0.18939845145920192;0.3121748178980229;0.6277777777777778;0.6914285714285714;0.45684906353286814;0.9685200327064595;0.7859369587807413;0.9971156746492872
0.9537517697026899;0.5919642857142857;0.0;0.8092529389457718;0.5372825186412593;0.20309708159618822;0.32015261879986123;0.6518518518518519;0.6756302521008404;0.44619904517076747;0.9783319705641864;0.7696570834776585;0.9966424534319664
0.9528079282680509;0.5754464285714286;0.0;0.7978763746681836;0.49420049710024855;0.19714115544967242;0.3472077696843565;0.6351851851851853;0.6302521008403361;0.3764230627983841;0.9750613246116108;0.7703498441288535;0.996394222448586
0.9546956111373289;0.5955357142857143;0.0;0.8065984072810012;0.5273405136702568;0.22096486003573557;0.3284772806104752;0.6814814814814816;0.6605042016806723;0.4487697392581711;0.9799672935404742;0.7634222376169034;0.9961845612195954
0.9636621047663992;0.7089285714285715;0.0;0.851346226772848;0.6702568351284175;0.29005360333531865;0.2663891779396462;0.788888888888889;0.8235294117647058;0.7759823723834006;0.9762878168438266;0.7765846899896086;0.9970939173519391
0.9669655497876356;0.7616071428571428;0.0;0.863860447478195;0.703811101905551;0.2781417510422871;0.24488380159556017;0.7537037037037038;0.9025210084033614;0.8237238340066103;0.954619787408013;0.8243851749220645;0.9985561066305364
0.9669655497876356;0.6928571428571428;0.0;0.8467956010618127;0.6565865782932891;0.2858844550327576;0.2646548733957683;0.7351851851851852;0.8084033613445378;0.6834373852368711;0.9566639411283728;0.8067197783165917;0.9974984052890012
0.9603586597451628;0.6325892857142857;0.0;0.8251801289343953;0.5911350455675227;0.2525312686122692;0.2917100242802636;0.662962962962963;0.7529411764705882;0.5890561880279104;0.9480784955028617;0.8094908209213717;0.9967131646483477
0.9556394525719679;0.6022321428571429;0.0;0.8134243458475542;0.5517812758906379;0.2007147111375819;0.3080124869927159;0.6000000000000001;0.717983193277311;0.5262578038927653;0.9411283728536386;0.8229996536196744;0.9968155228426898
0.9556394525719679;0.6053571428571428;0.0;0.8130451270383012;0.5505385252692626;0.18939845145920192;0.3080124869927159;0.5740740740740742;0.7196638655462185;0.5071612192434815;0.9358135731807031;0.8347765846899897;0.996927276233614
0.9561113732892874;0.6160714285714286;0.0;0.8122866894197953;0.5476387738193869;0.19535437760571772;0.30454387790496007;0.5777777777777778;0.7129411764705882;0.5405802423797282;0.9313164349959117;0.8493245583650849;0.9971784741211782
0.9546956111373289;0.584375;0.0;0.8073568448995071;0.5302402651201326;0.18522930315664088;0.3107873742629206;0.5592592592592593;0.6971428571428572;0.5104663973558575;0.928454619787408;0.85694492552823;0.9972264390721501
0.950920245398773;0.5499999999999999;0.0;0.795980280621919;0.4863297431648716;0.15842763549731986;0.3340270551508845;0.5129629629629631;0.6722689075630253;0.434080058758722;0.9247751430907604;0.8638725320401801;0.997154244403677
0.9480887210948561;0.48794642857142856;0.0;0.7777777777777779;0.4005799502899751;0.1405598570577725;0.3877904960110995;0.462962962962963;0.6073949579831933;0.3690782225486595;0.9276369582992641;0.8635261517145827;0.9974712086673161
0.9466729589428976;0.46785714285714286;0.0;0.7690557451649602;0.3487986743993372;0.0;0.4436351023239681;0.0;0.5835294117647059;0.31362467866323906;0.9251839738348323;0.8687218565985453;0.997402969871088
0.9466729589428976;0.46875;0.0;0.770572620401972;0.35791217895608946;0.1375818939845146;0.42941380506416926;0.4444444444444445;0.5942857142857143;0.3404333455747337;0.919460343417825;0.8818843089712505;0.9973287972664923
0.9476168003775366;0.5080357142857143;0.0;0.7789154342055367;0.40679370339685167;0.16378796902918405;0.3742629205688519;0.49259259259259264;0.6336134453781512;0.44105765699596033;0.9133278822567457;0.8957395219951507;0.9972017148706183
0.9480887210948561;0.5125;0.0;0.7827076222980661;0.4258492129246065;0.15842763549731986;0.3669788414845647;0.4814814814814815;0.6423529411764706;0.4384869629085567;0.9174161896974652;0.8839625909248355;0.9971784741211782
0.9551675318546484;0.6361607142857143;0.0;0.8232840348881305;0.5857497928748964;0.21083978558665875;0.2861602497398543;0.5277777777777778;0.7697478991596639;0.5589423430040397;0.9202780049059689;0.880845167994458;0.9974024753870574
0.9622463426144408;0.7053571428571429;0.0;0.8430034129692834;0.6458160729080364;0.2614651578320429;0.2559833506763788;0.5925925925925927;0.8527731092436975;0.6672787366874771;0.9264104660670482;0.8701073779009353;0.9976536732746216
0.9575271354412458;0.6589285714285714;0.0;0.813803564656807;0.5542667771333886;0.265634306134604;0.28720083246618106;0.6185185185185186;0.7465546218487396;0.5986044803525523;0.9329517579721994;0.8559057845514375;0.997746141788351
0.9565832940066069;0.6455357142857143;0.0;0.8088737201365188;0.5356255178127589;0.27456819535437765;0.3007284079084287;0.6462962962962964;0.72;0.5717958134410577;0.9468520032706459;0.8292344994804296;0.9978534448229994
0.9532798489853704;0.5986607142857143;0.0;0.7982555934774366;0.49544324772162385;0.2257296009529482;0.33541449878598684;0.6018518518518519;0.6739495798319328;0.4384869629085567;0.9574816026165167;0.8029095947350191;0.997293688900317
0.9551675318546484;0.6245535714285714;0.0;0.8122866894197953;0.5484672742336371;0.21381774865991665;0.3052375997225113;0.6148148148148149;0.719327731092437;0.4605214836577304;0.9672935404742437;0.7866297194319363;0.9970538641454574
0.9532798489853704;0.6053571428571428;0.0;0.8047023132347365;0.52029826014913;0.18522930315664088;0.3156434269857787;0.5814814814814815;0.6863865546218487;0.42049210429673156;0.9713818479149632;0.7859369587807413;0.9974484624019068
0.9523360075507314;0.60625;0.0;0.7967387182404249;0.4900579950289975;0.17927337701012508;0.32986472424557756;0.5740740740740742;0.6732773109243697;0.37017994858611825;0.9734260016353229;0.7838586768271563;0.9974796148958369
0.9528079282680509;0.6084821428571429;0.0;0.8028062191884718;0.5132560066280033;0.18939845145920192;0.32015261879986123;0.5944444444444446;0.6769747899159664;0.3995593095850165;0.9721995094031071;0.7859369587807413;0.9975681275373212
0.9523360075507314;0.5705357142857143;0.0;0.7997724687144483;0.5008285004142502;0.1905896366885051;0.33541449878598684;0.6055555555555556;0.6487394957983194;0.3624678663239075;0.9721995094031071;0.771388985105646;0.9962137357774031
0.9575271354412458;0.6446428571428572;0.0;0.8240424725066364;0.5878210439105219;0.22453841572364505;0.2951786333680194;0.6611111111111112;0.7223529411764706;0.4689680499449137;0.9685200327064595;0.7783165916175961;0.9964515825961401
0.9594148183105238;0.6410714285714286;0.0;0.826697004171407;0.596106048053024;0.22989874925550924;0.29032258064516125;0.6833333333333333;0.7347899159663865;0.47961806830701426;0.9587080948487325;0.7914790439903014;0.9965386117855324
0.9646059462010382;0.6982142857142857;0.0;0.845278725824801;0.6528583264291632;0.2590827873734366;0.27055150884495316;0.701851851851852;0.7959663865546218;0.5714285714285714;0.9505314799672935;0.7997921718046416;0.9963235112322048
0.9598867390278433;0.621875;0.0;0.8210087220326129;0.5782932891466446;0.23525908278737345;0.3035032951786334;0.6462962962962964;0.7018487394957983;0.4965112008813808;0.9439901880621422;0.798060270176654;0.9955842576064006
0.9528079282680509;0.5705357142857143;0.0;0.7971179370496777;0.4908864954432477;0.18225134008338298;0.3392299687825182;0.575925925925926;0.6376470588235295;0.41314726404700697;0.9349959116925592;0.8129546241773468;0.9956223328767597
0.9537517697026899;0.5982142857142857;0.0;0.8024270003792189;0.5115990057995029;0.18284693269803456;0.321193201526188;0.5777777777777778;0.6652100840336135;0.46235769372016156;0.9309076042518397;0.8288881191548321;0.9960747857647937
0.9556394525719679;0.6424107142857143;0.0;0.8126659082290483;0.5497100248550124;0.19892793329362718;0.2941380506416927;0.5925925925925927;0.7159663865546219;0.514506059493206;0.9272281275551921;0.8489781780394874;0.9967042639357963
0.9546956111373289;0.6120535714285714;0.0;0.8088737201365188;0.5356255178127589;0.18880285884455034;0.30142212972597987;0.5648148148148149;0.693109243697479;0.5159750275431509;0.9243663123466884;0.8496709386906824;0.9964421873995579
0.951864086833412;0.5647321428571428;0.0;0.7963594994311719;0.4875724937862469;0.16855270994639668;0.32466181061394384;0.5370370370370371;0.6497478991596639;0.47851634226955564;0.9235486508585445;0.8524419812954624;0.9964713619573656
0.950920245398773;0.5464285714285714;0.0;0.7872582480091014;0.44821872410936203;0.16497915425848722;0.3437391605966008;0.5314814814814816;0.6258823529411764;0.4671318398824825;0.9210956663941128;0.857637686179425;0.9964496046600175
0.9476168003775366;0.47901785714285716;0.0;0.771331058020478;0.364125932062966;0.0;0.41970169961845305;0.0;0.571764705882353;0.33529195739992657;0.9264104660670482;0.8417041912019398;0.9962730738610797
0.0;0.47946428571428573;0.0;0.770951839211225;0.3595691797845899;0.14115544967242408;0.43114810960804717;0.47037037037037044;0.5757983193277311;0.34410576569959606;0.9210956663941128;0.856252164877035;0.9963976838368005
0.9462010382255781;0.48526785714285714;0.0;0.7694349639742132;0.3508699254349627;0.1488981536628946;0.43218869233437396;0.4833333333333334;0.5714285714285714;0.3452074917370547;0.9202780049059689;0.8590232074818152;0.9964421873995579
0.9476168003775366;0.5325892857142857;0.0;0.7796738718240426;0.412178956089478;0.15485407980941038;0.37738466874783216;0.48703703703703705;0.6147899159663865;0.3562247521116415;0.9190515126737531;0.8680290959473502;0.996708714292072
0.9561113732892874;0.6691964285714286;0.0;0.8248009101251423;0.5903065451532725;0.2257296009529482;0.2844259451959764;0.5592592592592593;0.7653781512605042;0.5607785530664707;0.9227309893704005;0.8649116730169727;0.9969539783712685
0.9669655497876356;0.771875;0.0;0.8684110731892303;0.7149958574979287;0.2977963073257892;0.23447797433229275;0.6462962962962964;0.9273949579831933;0.7208960705104664;0.9296811120196238;0.8503636993418775;0.9970756214428055
0.9575271354412458;0.6785714285714286;0.0;0.8229048160788777;0.584092792046396;0.27575938058368077;0.2757544224765869;0.6425925925925926;0.7569747899159663;0.615864854939405;0.9374488961569909;0.8313127814340147;0.9969203534571851
0.9570552147239264;0.6366071428571428;0.0;0.8175957527493365;0.5666942833471417;0.27695056581298394;0.29483177245924386;0.662962962962963;0.7233613445378151;0.5549026808666911;0.955028618152085;0.7921718046414964;0.9962335151386286
0.9523360075507314;0.5825892857142857;0.0;0.7967387182404249;0.4888152444076222;0.21679571173317452;0.33888310787374265;0.5777777777777778;0.653781512605042;0.4333455747337496;0.9591169255928045;0.7887080013855213;0.9963808713797588
0.9523360075507314;0.6071428571428571;0.0;0.8028062191884718;0.5136702568351283;0.19178082191780824;0.3191120360735345;0.5703703703703704;0.6756302521008404;0.42636797649651115;0.9632052330335241;0.7869760997575338;0.9966607493411
0.9528079282680509;0.5915178571428571;0.0;0.8039438756162307;0.5182270091135045;0.19356759976176297;0.32258064516129037;0.5925925925925927;0.6625210084033614;0.4124127800220345;0.9685200327064595;0.7734672670592311;0.9960456112069861
0.951864086833412;0.5799107142857143;0.0;0.8001516875237012;0.5033140016570008;0.19356759976176297;0.3340270551508845;0.587037037037037;0.6494117647058824;0.38156445097319136;0.9762878168438266;0.7644613785936959;0.9959086391304993
0.951864086833412;0.5910714285714286;0.0;0.8009101251422072;0.5057995028997514;0.1876116736152472;0.327783558792924;0.5907407407407408;0.6504201680672269;0.37715754682335656;0.9734260016353229;0.7710426047800486;0.9963200498439903
0.9528079282680509;0.5825892857142857;0.0;0.7982555934774366;0.49502899751449875;0.21560452650387135;0.3392299687825182;0.6462962962962964;0.6322689075630252;0.3749540947484392;0.9693376941946034;0.7724281260824386;0.9960040745484124
0.9537517697026899;0.5513392857142857;0.0;0.8031854379977248;0.5149130074565037;0.20786182251340085;0.3482483524106833;0.6925925925925926;0.6208403361344538;0.34851266984943075;0.9599345870809484;0.7596120540353308;0.99418140641148
0.9551675318546484;0.5647321428571428;0.0;0.8107698141827836;0.5426677713338857;0.2150089338892198;0.331945889698231;0.6722222222222223;0.6356302521008403;0.39331619537275064;0.955028618152085;0.7644613785936959;0.9942046471609199
0.9579990561585653;0.5584821428571428;0.0;0.8240424725066364;0.5882352941176471;0.2388326384752829;0.3257023933402705;0.6685185185185185;0.6484033613445378;0.4689680499449137;0.946034341782502;0.7568410114305508;0.9931098595170869
0.9570552147239264;0.5683035714285714;0.0;0.8122866894197953;0.5484672742336371;0.24359737939249554;0.3302115851543531;0.6555555555555557;0.6346218487394958;0.5049577671685641;0.9382665576451349;0.7751991686872186;0.9937264811032928
0.9528079282680509;0.5392857142857143;0.0;0.7990140310959425;0.4987572493786247;0.1983323406789756;0.3527575442247659;0.6000000000000001;0.6010084033613445;0.4865956665442527;0.9296811120196238;0.7866297194319363;0.9937823577987549
0.9537517697026899;0.5758928571428571;0.0;0.8065984072810012;0.5273405136702568;0.1983323406789756;0.327783558792924;0.5962962962962963;0.6363025210084033;0.4862284245317664;0.9243663123466884;0.8004849324558365;0.9940800371851991
0.9523360075507314;0.5571428571428572;0.0;0.7967387182404249;0.4900579950289975;0.19892793329362718;0.33992369060006933;0.5907407407407408;0.6194957983193278;0.46419390378259273;0.9219133278822567;0.8105299618981643;0.9943752441514901
0.9556394525719679;0.5941964285714286;0.0;0.808115282518013;0.5331400165700082;0.21679571173317452;0.31390912244190083;0.612962962962963;0.6514285714285715;0.528828497980169;0.9157808667211774;0.8236924142708695;0.9944691961173114
0.949032562529495;0.5147321428571429;0.0;0.7864998103905955;0.44490472245236123;0.16200119118522932;0.3655913978494624;0.5259259259259259;0.5808403361344537;0.40359897172236503;0.9165985282093213;0.821960512642882;0.9944657347290969
0.9471448796602171;0.48973214285714284;0.0;0.7758816837315132;0.39146644573322287;0.1488981536628946;0.40513354144987856;0.5129629629629631;0.5583193277310925;0.36981270657363197;0.9133278822567457;0.8333910633875996;0.994689735994976
0.9471448796602171;0.49107142857142855;0.0;0.7762609025407661;0.39353769676884837;0.0;0.39264654873395766;0.0;0.5694117647058824;0.3734851266984943;0.9067865903515944;0.85417388292345;0.9948974192878441
0.9457291175082586;0.4589285714285714;0.0;0.7690557451649602;0.3475559237779619;0.1351995235259083;0.44294138050641696;0.4462962962962963;0.5280672268907564;0.2838780756518545;0.91005723630417;0.8417041912019398;0.9947184160687531
0.9471448796602171;0.4875;0.0;0.7755024649222603;0.38898094449047227;0.1631923764145325;0.4037460978147762;0.49629629629629635;0.5643697478991597;0.35549026808666906;0.9002452984464431;0.8683754762729478;0.9948247301353403
0.9471448796602171;0.4973214285714286;0.0;0.7808115282518013;0.4179784589892295;0.1602144133412746;0.38570933055844603;0.49814814814814823;0.5815126050420169;0.36981270657363197;0.901471790678659;0.8635261517145827;0.9947831934767667
0.9523360075507314;0.5785714285714285;0.0;0.8005309063329542;0.504142502071251;0.21560452650387135;0.3198057578910857;0.5574074074074075;0.653109243697479;0.5156077855306647;0.9051512673753066;0.8590232074818152;0.9949443952707547
0.9546956111373289;0.6129464285714286;0.0;0.8130451270383012;0.5509527754763877;0.24300178677784398;0.2941380506416927;0.5925925925925927;0.7008403361344537;0.5879544619904518;0.9125102207686018;0.8448216141323174;0.9950719721506595
0.9528079282680509;0.5915178571428571;0.0;0.8005309063329542;0.5037282518641258;0.21917808219178084;0.31633714880332986;0.6000000000000001;0.6470588235294118;0.5347043701799485;0.9210956663941128;0.8337374437131971;0.9953572894363376
0.951864086833412;0.5709821428571429;0.0;0.795980280621919;0.4871582435791218;0.20190589636688505;0.340270551508845;0.5796296296296297;0.628235294117647;0.4403231729709879;0.9399018806214227;0.8004849324558365;0.9953384990431734
0.949976403964134;0.5241071428571429;0.0;0.7918088737201366;0.46810273405136704;0.18106015485407984;0.3718348942074228;0.55;0.5835294117647059;0.3349247153874403;0.9562551103843009;0.766539660547281;0.9944405160435343
0.950920245398773;0.5254464285714285;0.0;0.795980280621919;0.4859154929577465;0.17808219178082194;0.36940686784599375;0.5444444444444445;0.5882352941176471;0.3349247153874403;0.9660670482420277;0.7481815032906132;0.9936483526264519
0.949976403964134;0.49642857142857144;0.0;0.7864998103905955;0.44449047224523613;0.17212626563430616;0.3975026014568158;0.5296296296296297;0.5499159663865546;0.29893499816378993;0.9672935404742437;0.745410460685833;0.9935059412256281
0.9476168003775366;0.48928571428571427;0.0;0.7815699658703072;0.4212924606462303;0.15306730196545565;0.41345820326049254;0.5;0.5465546218487395;0.2769004774146162;0.9705641864268193;0.7474887426394181;0.9939119126147821
0.9476168003775366;0.48928571428571427;0.0;0.7819491846795602;0.4233637116818558;0.1572364502680167;0.41692681234824835;0.5;0.5347899159663866;0.33859713551230264;0.972608340147179;0.7447177000346381;0.9937749405382953
0.949032562529495;0.5160714285714285;0.0;0.7853621539628366;0.43993371996686;0.15783204288266828;0.39195282691640654;0.5222222222222223;0.5643697478991597;0.3070143224384869;0.973017170891251;0.7509525458953932;0.9943742551834288
0.9495044832468145;0.5223214285714285;0.0;0.7887751232461131;0.45567522783761394;0.16617033948779036;0.38466874783211935;0.5425925925925926;0.5794957983193277;0.3172970987881013;0.9685200327064595;0.7533772081745758;0.994303049483017
0.9495044832468145;0.5040178571428571;0.0;0.7861205915813425;0.4428334714167357;0.16676593210244195;0.39611515782171347;0.5351851851851852;0.5559663865546218;0.30260741828865223;0.9619787408013082;0.7516453065465882;0.9936958230933932
0.9504483246814535;0.5120535714285714;0.0;0.7914296549108837;0.4664457332228666;0.16736152471709353;0.383281304197017;0.5370370370370371;0.5660504201680673;0.31546088872567024;0.9480784955028617;0.7634222376169034;0.9936468691743601
0.949032562529495;0.5370535714285714;0.0;0.7868790291998484;0.44739022369511183;0.1542584871947588;0.3690600069372182;0.49444444444444446;0.5838655462184874;0.3286816011751744;0.936631234668847;0.7952892275718739;0.9947990169657471
0.950920245398773;0.5558035714285714;0.0;0.7925673113386424;0.47224523612261804;0.17272185824895772;0.3544918487686438;0.5444444444444445;0.6245378151260504;0.4113110539845758;0.9296811120196238;0.8084516799445792;0.9949127482927939
0.9532798489853704;0.5915178571428571;0.0;0.8024270003792189;0.5115990057995029;0.19178082191780824;0.32188692334373914;0.5722222222222223;0.6473949579831932;0.49577671685640834;0.9268192968111202;0.8167648077589194;0.9950591155658628
0.9528079282680509;0.5973214285714286;0.0;0.7971179370496777;0.4908864954432477;0.1905896366885051;0.3267429760665973;0.5611111111111111;0.6420168067226891;0.49247153874403227;0.9206868356500408;0.8406650502251473;0.9956302446212499
0.9542236904200094;0.6325892857142857;0.0;0.8050815320439895;0.5219552609776305;0.19416319237641455;0.29830038154699967;0.5574074074074075;0.6857142857142857;0.524054351817848;0.9157808667211774;0.8725320401801178;0.9965099317117554
0.949032562529495;0.528125;0.0;0.7827076222980661;0.4270919635459818;0.159618820726623;0.36316337148803335;0.5018518518518519;0.6;0.39919206757253023;0.9178250204415371;0.8465535157603049;0.9956317280733419
0.949032562529495;0.5388392857142857;0.0;0.7857413727720896;0.4407622203811102;0.15783204288266828;0.35241068331599024;0.5018518518518519;0.6181512605042017;0.4359162688211531;0.91005723630417;0.8694146172497403;0.9957944133194219
0.9476168003775366;0.5165178571428571;0.0;0.7815699658703072;0.4208782104391052;0.0;0.3628165105792577;0.0;0.6094117647058823;0.4050679397723099;0.9084219133278822;0.8753030827848979;0.9958369389460567
0.9466729589428976;0.4973214285714286;0.0;0.7747440273037544;0.3831814415907208;0.14175104228707566;0.3985431841831426;0.46111111111111114;0.5882352941176471;0.35989717223650386;0.9043336058871627;0.8895046761343957;0.9959373192042763
0.9466729589428976;0.48482142857142857;0.0;0.7728479332574897;0.3736536868268434;0.1375818939845146;0.40617412417620535;0.45000000000000007;0.5808403361344537;0.3551230260741829;0.900654129190515;0.8992033252511258;0.9958878708012124
0.9466729589428976;0.490625;0.0;0.7736063708759956;0.376139188069594;0.1429422275163788;0.4065209850849809;0.4518518518518519;0.5912605042016806;0.35989717223650386;0.9047424366312347;0.8891582958087981;0.99597885586285
0.9466729589428976;0.5098214285714285;0.0;0.7743648084945014;0.38235294117647056;0.1405598570577725;0.40513354144987856;0.4481481481481482;0.5959663865546219;0.32978332721263315;0.9116925592804579;0.8818843089712505;0.9964728454094575
0.949032562529495;0.5455357142857142;0.0;0.7815699658703072;0.4212924606462303;0.1572364502680167;0.3590010405827263;0.49814814814814823;0.628235294117647;0.3749540947484392;0.9145543744889615;0.880845167994458;0.9967467895624311
0.9485606418121755;0.5397321428571429;0.0;0.7811907470610543;0.4183927091963546;0.15247170935080406;0.3673257023933403;0.4907407407407408;0.6164705882352941;0.35695923613661407;0.9215044971381847;0.8635261517145827;0.9967472840464617
0.9485606418121755;0.546875;0.0;0.7808115282518013;0.4179784589892295;0.15247170935080406;0.3735691987513007;0.49629629629629635;0.6070588235294118;0.32684539111274324;0.9386753883892068;0.823346033945272;0.9966028947095154
0.9485606418121755;0.5254464285714285;0.0;0.7789154342055367;0.4072079536039768;0.14472900536033353;0.3950745750953868;0.4777777777777778;0.5858823529411765;0.2886522218141755;0.9562551103843009;0.7835122965015587;0.9957246910711018
0.9476168003775366;0.5071428571428571;0.0;0.777019340159272;0.3964374482187241;0.1429422275163788;0.41866111689212626;0.4666666666666667;0.5576470588235294;0.26551597502754315;0.964022894521668;0.7703498441288535;0.9953632232447053
0.9471448796602171;0.48392857142857143;0.0;0.7732271520667426;0.3740679370339685;0.13936867182846935;0.4425945195976413;0.4555555555555556;0.5357983193277311;0.25266250459052514;0.972608340147179;0.7578801524073433;0.9950106561308603
0.9457291175082586;0.4504464285714286;0.0;0.770572620401972;0.35791217895608946;0.13579511614055986;0.4804023586541797;0.4444444444444445;0.49411764705882355;0.23026074182886522;0.9750613246116108;0.744024939383443;0.9938842215090664
0.9462010382255781;0.46964285714285714;0.0;0.7739855896852484;0.38028169014084506;0.13817748659916618;0.4540409295872355;0.45740740740740743;0.5065546218487396;0.24531766434080057;0.9783319705641864;0.7429857984066506;0.9939865797034085
0.9466729589428976;0.4785714285714286;0.0;0.7736063708759956;0.376139188069594;0.14234663490172722;0.45300034686090873;0.4740740740740741;0.5146218487394958;0.25302974660301136;0.9766966475878985;0.7467959819882232;0.9942160202936247
0.9471448796602171;0.46383928571428573;0.0;0.776640121350019;0.39436619718309857;0.15008933889219775;0.4516129032258065;0.48888888888888893;0.5035294117647059;0.2625780389276533;0.972608340147179;0.7367509525458954;0.9930282696520316
0.9480887210948561;0.4705357142857143;0.0;0.7792946530147896;0.4092792046396023;0.15485407980941038;0.43843218869233436;0.5018518518518519;0.507563025210084;0.27983841351450606;0.964022894521668;0.739175614825078;0.9927998180298767
0.9513921661160925;0.5227678571428571;0.0;0.7929465301478954;0.47307373653686824;0.18106015485407984;0.3815469996531391;0.5611111111111111;0.5852100840336134;0.35842820418655896;0.9497138184791496;0.7609975753377208;0.9935890145427754
0.9513921661160925;0.5290178571428571;0.0;0.7929465301478954;0.4739022369511185;0.17986896962477666;0.3697537287547693;0.55;0.5852100840336134;0.3793609988982739;0.9407195421095667;0.7741600277104261;0.9938481241748298
0.951864086833412;0.5477678571428571;0.0;0.7967387182404249;0.4892294946147473;0.1905896366885051;0.3527575442247659;0.5703703703703704;0.6154621848739495;0.4491369812706574;0.9329517579721994;0.7921718046414964;0.9943114557115378
0.949976403964134;0.5410714285714285;0.0;0.7864998103905955;0.44573322286661143;0.17212626563430616;0.3652445369406868;0.5314814814814816;0.5983193277310924;0.4285714285714286;0.9239574816026165;0.8164184274333218;0.994823741167279
0.9528079282680509;0.5741071428571428;0.0;0.795980280621919;0.4859154929577465;0.19118522930315668;0.3350676378772113;0.562962962962963;0.6238655462184874;0.4733749540947484;0.9210956663941128;0.8285417388292345;0.9951253764259683
0.950920245398773;0.546875;0.0;0.7925673113386424;0.47183098591549294;0.18284693269803456;0.34339229968782514;0.5425925925925926;0.6168067226890757;0.47851634226955564;0.918642681929681;0.826809837201247;0.994825224619371
