0;1;2
-6.627951;-5.9466577;16.732107
-12.863041;-14.247545;9.181326
-13.715882;11.890654;1.6567874
-8.006992;11.471155;-11.756523
-10.354091;-22.990385;8.925101
-15.891109;12.428115;0.7571616
-20.648085;4.3763084;4.354632
-19.896297;-10.347382;-7.091701
-2.0590334;-6.896203;-3.5661912
-7.864368;22.01431;-5.367472
8.581645;5.7638855;15.065726
-5.5189514;13.258529;12.370279
14.159704;-19.016546;12.498435
8.426035;3.9452012;14.144797
-8.828584;6.672584;3.917418
-13.750709;3.2365537;-2.3450427
-0.3015772;-3.477142;-12.260159
-2.546838;12.966982;5.3174567
-9.879066;-30.045141;-1.3316683
-20.315714;-13.954714;4.3946137
24.521914;-15.658941;8.0515785
-9.093748;-0.17066061;18.783861
4.4667325;2.8685274;-13.013556
-2.7582617;-15.727355;-3.4976056
0.018910524;0.026110651;8.466332
-7.738315;22.622389;-6.607168
23.54466;11.262435;7.3438644
-16.118847;2.1475022;9.446496
-9.791691;-6.0776453;16.401646
14.492783;1.4543428;16.824993
7.9449034;-18.830984;24.70179
-23.472513;2.5722418;4.221225
10.805707;5.473197;-1.1618825
4.7735705;-1.4074625;-14.1739
14.13245;16.328213;4.6158547
-21.663662;-2.0951939;8.886418
1.1498126;22.33543;-8.5642185
4.286653;-2.960286;-8.269723
24.491566;12.801811;1.7577176
25.978586;-3.1587493;8.013631
-20.450502;-8.792903;-6.567542
25.545967;12.495885;3.102269
15.472285;9.954266;5.6579967
-0.09847627;-10.384375;-15.87258
-2.1622984;22.641184;2.6595743
9.845281;9.52031;18.024263
-10.543483;2.490128;-13.310499
-5.7625318;-15.463834;14.487243
7.0923243;-1.6217953;-15.504102
13.427659;5.083092;-7.2379932
-5.3276453;23.078278;-2.5208457
10.297605;1.5305818;-12.922868
8.761445;4.036868;14.138497
-5.180364;12.749889;4.9208155
-4.989127;13.280404;12.191448
15.586979;-6.0805883;22.922863
6.3497825;-8.704979;19.714888
-10.695583;-1.8067155;18.306644
-5.4635797;-2.8868036;7.5524926
11.557796;3.449157;-22.649338
1.27367;9.305218;-18.512455
-3.6661541;-14.031394;7.87763
-7.696068;-28.930634;-0.74290854
2.1243424;26.54003;14.601999
-10.847803;9.130205;8.231541
0.3612826;-7.3079896;-19.262379
14.991676;-5.608924;0.019211963
5.7978363;14.087493;14.667366
-18.604836;5.261611;11.673598
-12.693221;18.39419;-20.86848
8.056279;-28.115488;4.6554604
12.557928;8.932101;-9.0647955
9.461493;19.716352;17.073307
-10.536721;-24.979416;-5.467018
0.4962295;-14.378508;17.14182
-12.662313;26.173977;-2.8315074
15.823348;-8.7119465;19.82134
1.7043099;25.402634;16.31866
19.482452;9.7438545;-4.976411
6.5878944;-2.2313564;-11.812583
8.800825;-9.77241;-21.301414
0.19568516;6.318237;-21.7176
8.490333;4.4236436;7.804018
-14.304177;11.678375;-11.76124
-10.899727;-11.077014;-12.594125
3.210617;6.5787086;4.7360706
-5.4801636;0.61155885;24.78056
6.3364673;8.364794;-2.5760372
17.144321;17.418034;-8.347214
-18.279312;3.598906;18.825703
-4.90174;7.0140142;-26.981544
-19.093122;13.734248;-11.721352
-6.8895073;-19.377432;12.187862
18.587648;-9.041512;-6.0720763
9.2522955;7.442503;14.474572
-14.927302;12.520829;6.2409406
-14.176231;-21.87429;0.5591144
-9.714611;-2.1337671;13.955863
-27.04273;-6.750364;3.67189
1.4251403;4.1834626;2.5620077
-2.2563157;-3.5476835;17.115202
-6.830205;-9.517454;14.414961
15.987487;4.3731327;-10.689524
-28.708254;-6.679465;-10.330995
8.129417;7.9228673;9.613136
12.521466;23.51984;11.327385
-5.5858765;18.896914;0.49968594
19.965286;1.6978571;0.8634075
-18.61497;0.0013506613;1.4256928
18.958593;4.4192796;17.174976
2.646273;-18.428104;-22.414429
12.019083;3.7703052;10.446713
8.70147;4.2147937;11.636241
-14.0231905;13.992137;11.379051
1.9760237;-11.270711;20.934875
-20.561045;-10.625648;-8.361358
0.9949458;-4.966619;25.95071
-26.595764;-6.891508;-7.5619516
21.502384;2.4054341;1.1181763
-20.735748;2.0864623;11.045076
2.0396013;3.5448313;-13.607138
-28.067974;-6.9202223;1.181293
9.909743;13.614614;-8.4431
19.062952;14.342545;10.18649
16.902298;0.5531828;11.397235
7.5443316;8.590027;15.160772
7.134047;-0.4036455;-16.69644
24.454786;-12.676188;2.319252
-10.53294;-21.67876;-0.97760785
5.004371;-20.599466;-7.9453835
17.866318;18.379204;15.079414
9.276506;23.706345;15.523017
-1.5879927;21.005554;14.120276
-18.361912;-13.804732;-8.057442
24.555973;-13.904072;8.21094
-9.420983;-0.1253926;-17.509537
5.714658;1.2141241;-7.3101687
-11.324403;2.1371977;-17.825476
-10.703716;2.534499;-27.213936
15.52877;-9.850853;2.590567
19.516958;24.88486;11.187692
-5.749968;21.93074;-11.819091
24.024134;3.16537;1.6187737
-2.630713;-22.414642;3.4476764
-8.826973;-23.480059;-14.325598
-4.4129505;8.2035475;8.901023
-9.761465;-1.9137577;12.775776
-4.797031;6.15432;2.977134
-20.549774;14.242273;6.646255
8.173154;16.546137;2.1082006
-25.183573;2.153779;-17.269842
10.5106945;18.949848;12.869467
7.669375;19.293068;14.09758
-3.654207;-8.168713;-10.470894
12.754642;-6.4207125;2.708604
-16.58803;13.6249695;-14.471988
-3.0057688;10.5603285;-17.133614
-2.7989;6.9419007;-23.288843
3.5475318;23.704174;-6.4170713
-27.279902;-7.5264907;1.7478886
-7.290666;6.6377826;-27.425098
-15.061037;-14.84178;0.6299725
-4.8284135;-1.3809694;22.526262
5.4729033;-2.3693094;-11.268751
16.95837;17.858868;-1.8927735
-3.303225;4.875332;-27.393373
5.1601143;5.8249245;8.899025
17.169739;2.1410286;5.793285
6.846037;28.062967;1.1796504
-1.9599748;12.631215;-9.575589
-4.0784416;11.674481;9.541529
11.470551;3.521978;9.818823
0.31821948;20.584475;14.711344
-9.918191;28.600056;0.37458843
2.8855066;18.712807;-15.789886
2.1770985;3.5032282;-13.48835
-17.977028;-4.363471;-9.586458
26.173752;10.43855;5.7886243
13.120639;5.8445683;1.3018514
7.020687;-8.665385;16.727234
18.781082;16.808804;9.176963
8.357958;-15.065554;12.841382
-15.340334;-0.5283585;2.2788534
-4.0707307;14.414197;-13.878903
11.857235;-6.018953;13.3606615
-7.077031;-23.93925;-14.243809
-18.749529;-15.571036;0.3737112
-0.18659766;-10.198036;-11.631254
-15.6443205;-0.59535223;2.1798646
-16.982676;13.009672;-13.337823
10.8669;-17.499117;21.174255
1.4940813;7.06018;-25.757822
3.0676003;-19.265667;-21.704151
-2.7599847;9.890644;-17.546038
3.1516092;9.106292;-16.161974
10.114537;28.839008;0.79378587
11.4918375;21.922058;9.105159
21.560009;2.2237194;11.537596
-8.390951;6.303736;10.455795
8.41127;-19.100607;23.568323
-22.283195;-12.127881;-16.48181
24.611986;-12.429003;8.379593
-1.8960444;-7.894171;-18.885601
18.557755;16.313585;9.057963
-5.1586733;6.4675345;-26.540688
-6.6841187;16.35037;-2.572679
25.986147;4.932139;-5.9420266
-0.33606285;22.89285;2.4484
1.9395803;26.20604;15.083777
-8.27807;18.745144;-6.9429536
14.421643;-19.824669;-9.37243
19.13369;3.4663208;-11.997346
-6.7479115;16.003845;-5.1307316
11.962153;17.935785;18.420094
-16.287363;-8.822484;-7.30337
-4.475354;-3.5021338;17.238247
8.111841;-3.776579;20.183998
1.7759438;14.021963;-9.799583
2.3070512;-18.992407;18.680891
15.884597;23.166948;-4.634703
-3.491629;13.208264;12.915896
-7.0048084;1.1807793;-7.427416
-10.137497;-11.366268;-10.334017
-17.347656;0.0930145;6.218681
-7.2347035;-25.434774;-7.0617747
10.58123;25.012249;11.856135
5.9198184;-8.802681;21.048517
-18.419905;10.960201;-11.587235
-1.5460547;6.9742618;-29.43508
-10.644483;-22.0506;-1.0235832
6.885088;17.492361;0.9798934
14.829728;14.40166;-1.5286126
16.311113;10.432137;4.3127904
-1.1227087;24.25937;4.195263
18.854116;-15.30842;-4.862985
-22.699291;-11.1482315;-17.103659
-4.741425;17.509554;-0.32059783
13.513607;-19.021135;-9.54608
25.123806;5.6086864;3.3824313
-1.7160194;16.397343;-9.226076
0.38231897;-11.17413;-18.769327
2.6684499;-25.834728;10.220264
-4.8773613;-9.062609;14.219352
2.6498222;-8.600349;-0.5480855
-12.629479;15.410847;14.149468
-10.659356;13.322266;-4.9601793
-3.6717868;13.6918335;-11.9919405
30.803387;1.6388453;2.5610175
-22.862003;12.44023;2.806999
-13.969025;0.1509213;-13.486662
-8.069487;-12.764913;12.614788
14.6402235;5.713607;-2.6871128
13.760349;12.1858015;-11.045809
-2.236544;-6.6262684;-18.529974
-4.036455;-8.140616;-29.096315
-14.911631;3.0940769;-0.43437245
-4.331663;-10.19179;-10.537836
-18.779549;1.5480218;21.181107
-0.06660953;-8.629154;-0.42460516
-2.2498286;-4.506113;-19.630098
9.413362;28.623653;0.3007067
-12.224873;-11.494371;10.822814
-7.935134;-13.961716;-7.723086
-17.935143;8.294508;15.806364
-2.540237;7.055711;-25.222855
-2.0602155;1.1459309;10.221703
-1.2522991;-20.509743;16.949928
-4.6602945;3.5126896;20.329569
-5.4554963;-0.7940613;24.032564
-5.2093616;3.1256528;21.065897
1.0433649;-23.364597;20.999016
20.491209;1.3964943;12.041425
-16.932783;1.5466548;18.644064
-9.522962;25.76771;-0.29181194
2.4517844;-2.617818;18.501076
-7.2293897;-14.412646;13.26339
-14.989705;15.947267;12.162665
-3.1255133;-14.862929;-6.0242057
14.467545;12.779074;5.139493
6.653961;-8.19079;20.00124
2.2643313;17.48768;-13.657572
13.146591;-23.241722;-1.1334057
-13.414546;29.042263;-0.64498335
-9.602905;-23.043743;-2.1384375
7.9824405;-2.9335804;21.156446
10.318417;-7.7291517;-6.928069
24.29629;3.6820593;2.0083013
-13.465159;-4.1204734;-19.67455
17.006224;-14.492076;-4.6566405
11.6386;1.3084888;-19.112677
14.348282;21.851425;7.956467
3.0701325;24.120907;17.003796
13.846778;5.4931087;0.00472767
-0.0155875515;-7.7153487;18.929157
-22.133522;-6.9814034;3.6590877
4.5303707;-4.0142417;4.5770717
-12.255778;-14.041715;-1.6216769
0.16866456;-10.052564;-10.817479
22.523651;10.954638;-0.94981223
7.2652264;-16.317244;-17.060577
9.205904;4.206829;-19.534458
-2.0884318;5.8790812;-23.449898
-7.8206286;-28.244888;-2.82529
-19.3775;2.7404296;20.591297
10.805218;9.239714;-7.856744
-20.111513;7.9286;17.863014
8.724542;19.789934;16.683065
10.218807;-9.583977;22.126514
-6.954385;-25.325645;-4.0889525
-12.742694;-2.5960557;-14.123407
-26.428194;-5.4334717;2.0598607
-2.4544694;1.5224937;10.468038
-1.8348453;15.74543;11.480439
-10.563431;-6.905453;10.418144
16.879879;-13.111014;4.654625
-4.398475;-7.440844;-4.562435
-12.051115;-3.8247364;12.594207
9.49853;20.140821;18.43206
-0.2699136;-14.456143;22.217443
-12.010848;-14.7026615;8.33452
6.8021135;-26.235235;11.620745
-14.113801;26.172934;-2.8037765
-7.709711;1.5530063;-8.272753
-5.544198;-4.0468807;6.994017
4.652598;1.3356686;-9.824582
0.84929675;-11.277051;-15.031426
-2.7758276;-20.58739;-5.538781
-6.8115034;-8.682905;-15.16221
-1.0169991;-3.8928528;-2.5325217
8.786119;-4.491283;11.652633
10.974268;-10.28455;-23.013998
-3.892084;4.6914797;-27.412539
-7.714885;28.494812;4.3877487
-4.371679;-1.692064;8.359686
8.986326;9.8313465;-5.528958
3.2075129;-9.497801;-16.100542
-14.822708;13.355128;-17.26735
22.40266;10.870202;-0.781806
24.830238;-12.306127;-1.0382966
-5.7466273;9.647725;-13.944915
14.121138;22.365215;-5.6309676
2.4121203;24.312515;-8.034807
-2.3138459;11.3387;-24.063545
-7.629931;12.73763;-21.546154
-11.505886;-20.326542;-16.096529
28.673756;-0.9248452;0.39470735
4.553221;7.9800916;4.6452074
-2.8002212;-14.164983;12.367198
-4.0754843;-1.1434274;19.258692
-2.2286048;13.754345;9.480126
-9.255281;-12.310217;-13.992153
28.639252;-2.5557709;11.990708
6.858937;-12.114676;4.512273
-10.985235;-24.734352;-0.519711
2.7200217;-2.7299273;21.78393
0.016263314;9.983741;-21.197485
-9.404493;-5.1066766;9.139203
-9.112913;5.285536;8.972552
-0.047035083;-0.4922521;-7.6995277
-26.14147;2.92778;-16.104254
-3.6016035;-10.320198;-11.59512
-12.03752;21.443419;-7.1187696
18.884232;2.5183318;4.0167212
1.132535;-2.7158937;16.406908
-2.545186;-7.1786246;-6.5878344
-18.628714;7.686454;10.270826
-1.6973404;-9.042799;-13.716392
-2.6957705;9.81342;10.4521475
-22.230246;-12.297959;-16.701227
-6.551962;-29.211916;-2.1873212
17.161263;2.2804308;17.277927
9.957241;-4.339748;-0.9888042
-17.101486;3.4410188;19.450443
18.312658;-1.853233;-9.92273
19.094862;-9.723502;-6.0290427
3.5987577;-9.494094;-18.931732
-25.276709;2.1733475;-17.282597
-16.94373;0.684448;-0.41859967
-20.298597;12.110775;12.249377
-7.264685;-25.340416;-5.0517983
10.223042;19.891312;13.643519
-0.45820037;27.689705;-7.257707
1.4308908;-4.019612;20.998362
7.176489;-25.439575;11.194335
18.15891;14.828739;16.50855
17.91416;-16.504822;4.8316526
11.409746;1.1043317;-19.99375
-9.553673;-17.7559;10.694941
1.8028908;-1.7165788;14.331341
14.408109;-20.830822;-10.557946
-16.827858;-4.42613;-19.366919
15.64482;4.994718;-10.612083
-24.824903;6.0541525;-12.80812
-2.0758388;-7.8884068;-17.65812
-13.924778;13.101675;-18.473246
7.393345;6.5186;20.503975
-5.093394;-12.535721;-16.30005
-1.0087992;-11.067042;6.7384768
-19.78336;16.86964;8.887539
-17.32895;13.157146;-12.89451
21.452427;-18.005035;10.409298
13.066925;5.259901;3.153121
-0.21771553;23.723373;2.315058
25.553394;12.466155;3.127429
-4.7251477;25.418774;-2.2014568
0.32839322;8.616492;-29.776264
18.042818;-12.325697;8.062805
13.903318;-8.240795;4.1795826
-4.371983;22.761086;2.4284582
-19.485367;2.7063549;22.449692
22.48598;-17.134035;9.491141
-8.698229;4.9273067;4.0585914
-9.763775;26.689299;-0.63949126
2.8171308;-10.092743;1.6058484
-5.407417;21.971655;-11.927452
-1.1681414;-18.004562;17.6995
16.024708;12.430092;11.34579
-1.1109948;-10.448478;6.368001
-16.889862;-4.424409;-19.466671
7.1142373;-27.12085;5.1272597
-13.336487;20.475586;-2.941551
-4.3203745;-20.765762;15.823288
1.7162616;25.711971;15.98792
-13.506146;8.068234;3.5940092
4.506326;-0.20039153;-15.372172
-2.4509714;-12.036011;-17.98172
-20.150095;16.78235;8.509104
13.143067;-23.422424;-1.1395903
-10.703512;-18.231096;-8.903902
-4.9276;17.570415;-0.33166125
-11.03532;-7.279155;-22.772205
6.3868046;-2.3802588;20.877777
16.344357;-5.936686;-1.7303883
-7.5975556;14.265884;12.435508
-3.1416433;-3.4227421;18.083715
-3.002308;12.173892;15.162492
13.709761;12.35946;5.2627373
7.2557797;12.856311;2.925881
-15.0840435;15.605194;11.652659
-3.5620902;8.344593;-16.268734
-10.680989;-19.58266;-16.333553
-3.823932;-13.319485;12.633294
-0.1380419;-16.497437;6.4332795
14.913513;14.054519;11.477753
-27.33326;-7.6551194;-9.9142475
6.1188507;2.719019;-18.492537
-13.6904545;14.728586;-3.0803523
-15.126423;15.29572;5.079058
5.0038915;17.73169;8.76422
-9.279758;28.339628;0.3544962
8.989988;-18.063951;-9.192791
3.088182;-7.0747538;-0.9465473
18.630272;-8.523633;-5.338535
-10.980175;15.336654;-14.613179
5.87069;-3.0997772;25.16588
9.502738;9.222757;18.884768
12.5872135;-10.83387;-9.408301
-5.5776486;-18.08906;16.581806
-11.140734;-8.695298;-5.5339704
7.503701;-5.223407;21.778582
8.273106;7.1603007;12.322912
-5.373314;12.785113;11.582304
-1.4920248;14.068318;5.832854
7.7478046;-0.3436387;-17.251255
10.426835;2.787579;-22.742416
9.625729;-4.2075477;18.976727
-13.818526;10.630816;7.5397906
-12.806902;-1.9030421;-17.723513
5.973243;12.709382;10.059485
26.32327;6.2516117;-2.160833
-11.24593;-11.612322;-13.275266
13.897335;2.4050965;12.956792
-3.842339;2.0371957;23.175667
-8.657114;28.836655;3.8773668
8.900139;-9.416355;-3.548979
4.792962;-19.349281;25.642416
11.600073;1.3837944;-18.89276
10.024086;-12.340751;7.7647395
23.227072;7.498646;0.94191414
4.6744995;-11.113622;1.1114236
19.482327;-0.66554075;-12.996788
-15.742241;18.398817;-17.20237
-3.9189074;20.775105;18.049902
-14.550553;-8.4373045;13.47616
-7.1183095;14.918025;-23.554401
-11.128084;-5.054106;-5.4528036
13.426953;12.590509;-10.841715
-13.548115;3.1517785;-19.99853
5.5647755;27.511383;12.12176
8.151781;27.744509;1.135574
-6.1033125;-16.588396;5.702271
9.841166;1.3005309;-4.0209107
2.0319867;-9.12312;-27.182014
0.045404654;-6.4812417;18.672846
29.56782;-0.20317157;-0.07167983
18.96352;-10.218989;7.02364
5.2788744;18.574833;8.705781
-8.931791;-19.677656;-17.03813
-8.119811;-5.448646;-0.43461737
21.970598;2.1492958;-5.1241155
-21.66398;1.8123106;-10.07249
-12.501933;28.267574;-1.0878797
-11.341197;-9.4162655;-22.684977
9.53901;23.406591;15.143731
-2.0410821;-19.684082;14.110072
-9.921909;-27.845955;-2.924692
-8.956736;0.44761977;-13.726003
-9.092167;-14.100348;-0.26842952
6.018313;-3.3768828;13.644899
-1.44218;8.978692;-11.603644
-0.20221709;-9.815274;0.8260226
4.6327677;-26.776026;2.4996707
4.635737;-29.564878;-2.3598566
-6.8417826;11.788257;10.395403
11.738057;3.9107523;10.666677
-5.029898;-3.2918415;-11.267967
7.037716;2.2873895;3.067392
-18.142473;2.2993824;-19.925055
-22.261152;7.159319;15.715235
-19.53229;-15.337527;0.78283477
17.043003;-8.087854;17.33137
4.2478924;7.4536886;16.259787
15.989356;-10.647414;2.515053
-17.56966;-0.043100063;-14.551478
15.7905445;8.757214;-11.810786
-3.695568;-12.439356;-19.153595
-21.517994;1.9719596;11.623072
14.70058;-15.386264;7.326549
19.77454;-7.0241933;19.74301
-4.2519255;-1.5575355;9.128732
-22.77249;15.541581;5.1335263
-5.238721;10.569664;-14.747039
-1.7449319;14.414533;0.64307433
-6.409476;-16.697887;5.2092266
19.188818;-11.550632;-8.403014
7.6858106;5.8938785;-22.789877
23.69776;1.5997684;16.032986
-6.277531;-17.693577;17.837177
-13.189006;-1.7839774;-13.8959875
-5.8286486;-2.4860733;15.743268
7.7676563;29.126324;0.73655134
-6.764616;2.3102725;19.970484
-15.144284;-14.867234;-0.46456996
1.6008047;12.475101;-12.195468
20.476606;4.339377;4.1370287
-5.6250906;-25.585659;-5.526499
-23.04031;-6.365816;1.9685776
12.196366;2.1954362;6.562872
-11.357367;-9.308444;-22.941565
-9.71988;-22.837788;9.325466
21.786419;3.233254;2.5354807
-12.036593;12.0623865;6.8723125
11.478653;11.073978;9.040515
2.2554016;1.0301136;-5.5891585
-7.5180826;28.947016;2.0852866
-13.403302;0.38038322;-13.109791
7.9187627;2.552174;3.9835272
-20.760857;-3.3382647;16.59102
-4.4279428;10.878979;7.3817725
4.223916;-1.2354512;14.187857
-2.4895172;-9.011825;-18.1395
-0.15444921;-7.911111;18.970531
-0.82071835;14.76629;-18.367775
-0.5062832;-14.873809;21.7331
-1.489047;-17.073006;-12.461209
7.826435;-16.658783;27.383245
-16.04996;-21.800938;1.5709264
-19.356432;-9.698004;-13.0011635
3.3477457;7.6267343;-3.0415716
4.0895243;-11.141342;-2.546898
16.701647;0.8360889;6.598625
23.858702;4.5523205;-4.021843
7.635018;-14.02418;6.529594
-24.607054;4.1315055;-1.7042624
-19.30773;6.476122;12.833825
5.931698;1.4947153;-9.6886
-3.446783;3.9298143;17.946383
-25.226198;-5.619096;-0.7976331
12.171649;-5.874744;-4.1334114
-20.511898;-10.640623;-3.9609156
-2.9463816;26.335272;-8.74127
-1.1686131;-21.102697;16.518093
-1.6197659;-4.897063;-22.411787
-16.51618;16.15293;11.056565
13.6374655;13.597767;-4.3611913
21.217615;-13.970393;10.506563
-3.2010348;-21.05751;-12.747068
11.794865;3.9665008;-22.525137
16.84899;0.53002346;12.622047
22.526772;-0.28473353;-11.24958
12.503883;-5.0036917;3.5078743
-10.524212;-11.270558;7.1308565
14.227516;9.857819;-9.108593
2.293189;-10.253326;-14.610378
-18.29568;-0.31073686;-2.4074922
3.1084056;-13.975896;13.343554
4.7339816;-3.049396;-8.500594
3.6282794;4.429948;2.9402208
0.4533212;-3.707691;22.9607
1.0182428;12.282145;-9.930359
-6.827632;-9.011772;17.17648
19.544191;-7.0119042;18.700768
-5.3489084;-1.5375497;13.937617
-6.636453;-27.821867;-6.557275
-18.131489;19.277756;-1.8260332
-6.3371086;11.132996;-14.5604315
1.4071296;-17.424511;-10.769731
-5.91288;3.0718205;17.229788
-13.033876;28.555489;-0.8902174
19.112598;14.47047;6.8110003
1.8396136;-7.1886168;5.1249175
-20.277699;-17.10917;-0.52814853
11.649346;20.83903;6.971152
3.9998717;3.6714618;-10.847689
-10.511522;-11.707958;-13.26619
-9.660406;-6.1483364;16.39171
-4.310847;2.6455157;14.696826
0.47281122;-18.45342;14.927318
-16.600138;1.9889815;6.960246
-8.752349;24.815222;-9.291413
18.989088;-9.81578;-6.2215424
-0.7068839;-22.185043;3.068138
-17.82307;-8.157;-5.3788896
14.029133;21.60709;-8.2152405
10.96573;4.8566937;9.672044
-2.431352;-4.0129213;-5.3241754
-21.915792;-4.6894083;-14.229335
0.9275619;-23.89675;20.53457
-6.707006;0.009045808;11.474067
14.30335;-20.390722;-10.694452
1.5797988;5.0903893;1.4728538
-0.09189186;-16.722328;7.5525618
-12.39028;28.202063;-1.1220294
-2.4294925;17.89289;-15.186023
-12.412146;-27.180119;0.48061115
-5.0579305;-10.1564045;-22.750147
23.79104;16.843096;-3.7378097
-9.4756155;3.9833133;-17.81777
-14.598244;19.904922;0.31652546
-8.690557;-21.47917;8.061777
14.474392;-19.964506;8.760236
-17.291622;19.881697;-5.3127055
-21.928547;2.8727582;-15.537885
13.040006;-18.66087;-9.795759
-16.551643;19.604137;3.4925559
-14.832591;16.447922;12.8923645
25.941864;-11.154572;-0.2986456
24.229996;9.269765;12.233418
-3.2038581;-20.487722;18.037842
-12.088222;4.536227;-28.90244
-22.555912;4.922728;7.6942763
15.896902;15.316178;2.255677
-1.755568;13.73054;-17.5824
-11.886886;15.405693;14.585928
16.56369;13.426482;12.316265
-8.310109;4.875284;-26.108124
3.2687557;-1.9276081;12.147298
-6.9970016;-23.915308;-17.142029
-13.805028;14.793845;10.766018
4.806892;-17.777718;26.11992
-0.59301573;-22.89892;-0.089133516
-4.7352543;-8.951182;-9.419641
5.0579386;18.020952;8.644497
4.574494;-2.6792073;-10.369684
24.6796;5.1979403;3.3942385
18.261044;-7.9924426;21.156733
-23.123621;-7.6100497;1.5419033
22.75681;3.269896;-3.071388
0.5583988;15.438032;-18.200865
-0.9259815;9.480423;-10.731455
7.123447;8.519926;9.538212
-17.424969;-16.812685;3.290566
18.294558;-7.4204874;20.321682
0.31353474;-2.1897156;10.804964
-13.25332;3.2858424;-27.248566
-9.734179;-11.676612;-19.485456
-17.347826;18.249182;-0.12320256
5.583048;-21.253819;11.554146
17.353523;16.360195;-2.157892
-23.003714;-10.809143;-15.16862
-19.100843;-8.278562;-5.848336
-12.902106;3.5962236;-3.1345675
-2.1949852;-10.19514;7.714597
12.924628;6.955284;12.361438
-22.574478;-11.377671;-14.227572
-19.795652;-12.544205;-11.951058
-7.203149;3.9498367;-27.651016
-18.020653;12.782732;-12.028615
2.126282;-22.402775;18.970852
6.407294;-2.8290057;-11.055216
-9.056308;29.235102;1.8243254
19.038748;1.9901617;5.5048084
-9.1519;-0.092594974;15.55718
1.4880846;-20.499054;5.2874207
-3.4161384;-5.8833046;-16.8509
-9.851253;9.513431;3.4252033
11.38343;10.995017;9.254189
3.4936173;-10.097039;21.608793
19.874836;6.827593;1.8619349
-12.960452;-5.1615467;-20.113934
6.720859;6.9951715;-2.8681903
-6.180117;-7.1466937;-10.627016
-4.279027;12.214501;5.4163456
1.3116083;17.452995;19.620522
-5.616265;-3.8847644;16.451015
1.209053;-10.219874;-11.1385355
13.511303;-11.339427;-9.630147
5.5547237;-11.413235;4.425103
-11.1536255;28.062996;2.3098462
9.703036;22.803843;16.43071
10.1937685;-22.765224;12.7793
0.92407423;1.1404715;10.627721
19.69064;3.566017;-0.25882062
15.366087;-5.842666;-4.1050076
11.651804;10.876773;-9.257398
5.0142345;24.435966;14.003275
-0.35270476;-15.684423;-5.837819
-22.532284;-11.227026;-14.341427
13.983937;-12.92775;18.998007
5.4295363;25.88056;13.315501
7.929186;-16.784702;-3.7012024
3.398008;-24.868097;16.297012
-14.241962;15.62896;-18.205072
15.129586;2.1702695;-7.814116
2.043524;-7.5667667;-1.6277239
-21.166138;-2.9416146;17.514454
-22.709593;13.906263;2.498223
18.712595;-7.7104926;-2.2890165
25.583858;-11.258422;0.07366585
5.5556164;4.8521614;6.200554
-19.748995;1.2085464;-11.286326
-2.0407808;-23.551651;16.216784
-2.5194259;15.719495;-23.74372
8.476591;-14.687842;11.998738
6.8504453;-28.982529;2.3451197
-2.5872273;5.350788;-11.448609
-11.161813;-4.0152364;-0.90799785
3.0775046;-1.9260318;24.128489
-15.062604;-14.79571;0.6243736
-17.664406;-1.0001833;21.457487
0.25290772;-22.152424;1.9180928
8.94338;-17.426664;25.48386
-11.668054;19.404325;-7.8356023
-19.250244;-8.255358;-5.76516
8.746434;-4.968719;-1.1051707
-19.52071;-3.4090736;-12.72131
-16.992273;8.753448;-13.106049
3.5593534;-9.503213;-16.553957
-1.8056777;9.248962;-9.550162
-14.318656;-5.1679893;-19.374697
-21.796314;5.386415;-11.4645605
-5.071771;7.966305;-27.210913
-15.117539;11.478667;-15.485933
8.622396;7.5839696;-4.5852
5.1031837;-7.409539;25.297758
-9.5857935;-7.261947;17.083752
7.8676558;-6.114171;17.426401
-8.172487;17.928173;-3.524099
25.478443;-1.7741418;6.999191
2.896908;-5.9564247;24.934902
9.200528;-10.3565445;1.0305907
7.871078;4.053833;8.29524
7.1521955;19.745441;1.5229738
-1.9837959;5.933047;-29.134348
-21.600054;-4.3568525;-13.938332
1.3308407;20.496426;16.343801
1.1249285;18.21986;18.515951
3.5355115;5.638186;6.141015
-17.019598;10.056899;-12.83663
-11.789394;24.355406;0.3521941
-1.7171724;23.496227;12.920669
-8.318056;19.099974;-7.2028522
-10.19644;-17.535227;-11.027518
15.224233;14.44303;11.4835205
5.639812;-11.190897;20.700735
-5.4632716;-7.70387;-17.751131
4.372967;26.828201;10.830363
0.8377099;7.2570944;-26.671711
-20.266676;-12.389172;-13.972342
13.090174;2.3936121;-20.065262
-23.11049;0.661069;-13.146357
4.881595;17.463514;8.789727
15.383776;-11.317137;20.623888
-15.061512;-14.810342;0.61059725
1.2479168;-17.190228;16.43073
19.167961;11.373624;-6.573425
-13.853804;3.5879464;-1.4474573
0.66554564;16.88457;-17.500368
8.850923;-6.143846;11.708444
16.61411;23.667767;11.172978
-17.51061;1.3261039;17.82469
15.782592;6.395376;-13.325436
9.44317;14.651041;-8.340327
-6.1041336;-6.0746975;-11.617276
9.821556;-4.93492;22.874735
-8.607882;-27.845425;-1.5760608
-5.5402045;-20.219078;-5.684478
-10.912358;-18.069942;-9.067992
-11.649001;11.819838;5.9720855
21.304619;1.8640909;10.436038
3.2511408;6.9393196;5.113842
-0.23176968;-9.492335;0.8363131
4.6568837;-7.2701154;18.508295
-2.4087126;21.531569;16.0217
3.705033;-8.380321;-26.821003
-16.258636;3.1232986;-3.8995466
